id,x,y
2141,180,194
2142,223,98
2143,236,304
2144,203,265
2145,339,277
2146,277,188
2147,304,239
2148,26,188
2149,40,304
2150,26,79
2151,232,9
2152,271,40
2153,308,22
2154,200,304
2155,312,17
2156,50,146
2157,280,26
2158,137,115
2159,257,295
2160,103,25
2161,49,241
2162,170,332
2163,56,290
2164,40,29
2165,329,130
2166,313,271
2167,56,276
2168,122,3
2169,41,14
2170,23,190
2171,118,277
2172,108,159
2173,315,223
2174,285,9
2175,118,304
2176,8,201
2177,277,339
2178,332,122
2179,227,143
2180,212,40
2181,57,24
2182,56,322
2183,186,222
2184,40,141
2185,310,41
2186,196,194
2187,271,285
2188,41,151
2189,261,239
2190,320,272
2191,123,200
2192,50,119
2193,67,322
2194,272,213
2195,56,104
2196,103,7
2197,170,82
2198,328,78
2199,41,137
2200,280,141
2201,223,315
2202,79,67
2203,203,272
2204,334,203
2205,313,252
2206,119,150
2207,229,334
2208,309,184
2209,229,109
2210,67,25
2211,187,254
2212,170,185
2213,110,8
2214,268,325
2215,81,269
2216,104,122
2217,141,26
2218,25,272
2219,200,56
2220,158,113
2221,159,277
2222,109,142
2223,212,252
2224,29,16
2225,304,271
2226,310,93
2227,315,105
2228,332,119
2229,284,251
2230,244,282
2231,102,99
2232,322,252
2233,261,203
2234,150,171
2235,85,3
2236,341,304
2237,195,275
2238,122,272
2239,232,276
2240,236,122
2241,330,92
2242,104,142
2243,186,277
2244,332,231
2245,99,278
2246,77,117
2247,324,252
2248,122,170
2249,82,121
2250,331,211
2251,236,224
2252,156,136
2253,159,320
2254,19,115
2255,277,208
2256,249,346
2257,136,120
2258,50,331
2259,281,320
2260,200,297
2261,337,41
2262,290,322
2263,242,101
2264,325,122
2265,30,331
2266,212,199
2267,119,331
2268,294,277
2269,40,274
2270,308,213
2271,252,79
2272,9,26
2273,109,104
2274,40,224
2275,144,41
2276,98,315
2277,158,242
2278,180,196
2279,122,342
2280,169,142
2281,147,319
2282,166,198
2283,151,41
2284,40,158
2285,271,239
2286,315,257
2287,67,304
2288,99,263
2289,323,332
2290,254,346
2291,312,115
2292,132,277
2293,324,238
2294,67,265
2295,248,311
2296,322,30
2297,109,229
2298,230,71
2299,223,246
2300,159,345
2301,56,291
2302,253,182
2303,20,162
2304,94,187
2305,67,303
2306,170,124
2307,130,322
2308,272,40
2309,115,20
2310,195,218
2311,302,249
2312,142,297
2313,281,21
2314,252,26
2315,14,144
2316,140,214
2317,214,14
2318,32,310
2319,130,53
2320,171,119
2321,225,99
2322,330,299
2323,222,313
2324,21,165
2325,304,280
2326,238,59
2327,302,346
2328,267,23
2329,312,137
2330,98,265
2331,203,50
2332,308,136
2333,342,170
2334,338,29
2335,143,46
2336,315,211
2337,98,252
2338,231,172
2339,325,40
2340,285,186
2341,239,123
2342,239,66
2343,171,189
2344,277,252
2345,226,326
2346,274,122
2347,122,161
2348,281,272
2349,280,25
2350,249,101
2351,239,60
2352,214,326
2353,325,199
2354,186,56
2355,246,223
2356,148,176
2357,315,132
2358,330,53
2359,290,280
2360,36,284
2361,104,21
2362,284,135
2363,310,337
2364,25,51
2365,277,67
2366,325,158
2367,68,263
2368,113,277
2369,100,163
2370,19,138
2371,320,135
2372,314,96
2373,211,118
2374,297,142
2375,251,197
2376,40,142
2377,26,291
2378,39,21
2379,9,72
2380,320,159
2381,144,28
2382,232,133
2383,252,308
2384,118,29
2385,25,3
2386,27,119
2387,25,283
2388,26,141
2389,228,283
2390,343,116
2391,131,278
2392,169,9
2393,345,21
2394,5,87
2395,57,48
2396,222,56
2397,172,72
2398,304,26
2399,53,180
2400,261,67
2401,177,227
2402,224,148
2403,65,82
2404,249,299
2405,113,239
2406,141,98
2407,127,272
2408,113,203
2409,165,200
2410,223,239
2411,271,261
2412,342,265
2413,329,322
2414,26,200
2415,302,53
2416,203,29
2417,275,181
2418,17,111
2419,56,304
2420,82,172
2421,277,22
2422,119,269
2423,169,125
2424,111,41
2425,172,103
2426,122,344
2427,268,82
2428,313,146
2429,161,322
2430,314,236
2431,332,109
2432,252,66
2433,59,203
2434,172,82
2435,322,345
2436,2,312
2437,313,285
2438,300,299
2439,269,81
2440,25,188
2441,128,248
2442,85,170
2443,132,311
2444,203,238
2445,254,53
2446,332,10
2447,25,84
2448,3,283
2449,92,196
2450,299,101
2451,202,166
2452,119,163
2453,172,265
2454,146,339
2455,303,56
2456,315,185
2457,315,246
2458,231,40
2459,41,214
2460,25,40
2461,322,170
2462,26,123
2463,172,13
2464,142,21
2465,25,336
2466,131,143
2467,323,258
2468,142,123
2469,324,331
2470,202,329
2471,252,128
2472,9,134
2473,122,252
2474,113,148
2475,65,118
2476,322,178
2477,141,276
2478,9,142
2479,277,272
2480,273,181
2481,200,25
2482,346,24
2483,297,324
2484,109,285
2485,105,69
2486,98,26
2487,188,21
2488,25,9
2489,1,126
2490,170,26
2491,113,200
2492,158,25
2493,323,322
2494,122,224
2495,94,249
2496,271,211
2497,276,133
2498,329,9
2499,331,30
2500,110,91
2501,249,94
2502,203,239
2503,203,109
2504,290,342
2505,339,246
2506,73,30
2507,117,285
2508,315,136
2509,167,137
2510,242,24
2511,5,316
2512,23,83
2513,271,297
2514,242,254
2515,217,171
2516,109,169
2517,146,285
2518,180,266
2519,78,306
2520,242,132
2521,277,285
2522,285,60
2523,271,59
2524,30,271
2525,224,322
2526,299,330
2527,162,20
2528,236,276
2529,67,3
2530,326,226
2531,342,313
2532,265,342
2533,122,235
2534,55,67
2535,329,320
2536,51,25
2537,28,140
2538,88,336
2539,273,218
2540,21,188
2541,21,280
2542,87,322
2543,337,32
2544,252,272
2545,113,304
2546,24,94
2547,213,324
2548,40,277
2549,322,109
2550,315,285
2551,341,203
2552,21,334
2553,136,322
2554,181,328
2555,119,229
2556,304,113
2557,40,317
2558,342,290
2559,41,226
2560,98,170
2561,251,320
2562,304,332
2563,271,128
2564,67,185
2565,66,9
2566,30,213
2567,188,75
2568,231,106
2569,172,212
2570,135,284
2571,307,40
2572,56,188
2573,204,254
2574,123,318
2575,161,39
2576,57,108
2577,25,285
2578,146,136
2579,41,140
2580,80,346
2581,101,249
2582,40,239
2583,285,119
2584,133,26
2585,51,23
2586,169,128
2587,281,197
2588,322,26
2589,7,31
2590,49,255
2591,62,199
2592,119,9
2593,274,96
2594,136,21
2595,140,312
2596,285,122
2597,4,275
2598,101,346
2599,239,56
2600,314,313
2601,113,121
2602,176,271
2603,322,186
2604,25,39
2605,203,315
2606,259,193
2607,197,21
2608,140,41
2609,139,197
2610,167,337
2611,345,303
2612,319,147
2613,304,168
2614,172,308
2615,304,9
2616,81,286
2617,120,136
2618,21,26
2619,266,204
2620,226,20
2621,203,119
2622,199,82
2623,225,177
2624,211,238
2625,67,10
2626,122,236
2627,252,72
2628,227,225
2629,252,31
2630,146,148
2631,224,25
2632,56,200
2633,317,101
2634,342,203
2635,315,9
2636,346,249
2637,203,104
2638,148,105
2639,188,290
2640,148,82
2641,322,315
2642,277,280
2643,341,62
2644,9,277
2645,7,103
2646,135,184
2647,122,188
2648,277,25
2649,79,252
2650,196,53
2651,325,277
2652,257,39
2653,332,169
2654,21,197
2655,4,218
2656,133,188
2657,271,272
2658,102,263
2659,53,146
2660,118,82
2661,200,31
2662,199,25
2663,151,144
2664,57,346
2665,211,261
2666,218,195
2667,186,26
2668,252,285
2669,200,224
2670,72,9
2671,7,168
2672,322,260
2673,128,122
2674,272,281
2675,98,25
2676,337,93
2677,291,232
2678,272,75
2679,277,50
2680,84,83
2681,211,239
2682,79,25
2683,258,161
2684,343,41
2685,271,325
2686,324,304
2687,82,313
2688,192,205
2689,122,325
2690,323,56
2691,304,66
2692,285,211
2693,212,295
2694,123,82
2695,26,332
2696,315,288
2697,248,122
2698,94,204
2699,136,146
2700,134,21
2701,242,299
2702,239,277
2703,290,188
2704,328,195
2705,339,152
2706,26,158
2707,342,113
2708,268,203
2709,214,115
2710,7,347
2711,311,277
2712,186,123
2713,239,338
2714,177,99
2715,169,113
2716,93,337
2717,159,184
2718,67,313
2719,109,295
2720,29,40
2721,55,261
2722,56,21
2723,315,236
2724,57,184
2725,122,332
2726,301,47
2727,165,39
2728,185,200
2729,180,204
2730,312,343
2731,98,186
2732,9,224
2733,61,23
2734,254,249
2735,271,265
2736,115,220
2737,133,183
2738,103,172
2739,122,304
2740,98,82
2741,334,308
2742,22,168
2743,190,96
2744,334,50
2745,109,271
2746,252,223
2747,315,170
2748,185,56
2749,26,62
2750,211,223
2751,122,271
2752,14,312
2753,9,56
2754,224,133
2755,268,59
2756,223,261
2757,147,6
2758,275,4
2759,325,56
2760,246,213
2761,285,56
2762,309,197
2763,238,199
2764,272,148
2765,272,156
2766,75,188
2767,75,170
2768,325,119
2769,62,122
2770,168,129
2771,158,67
2772,170,67
2773,108,272
2774,93,137
2775,254,299
2776,55,122
2777,277,304
2778,9,148
2779,320,36
2780,180,254
2781,94,299
2782,272,258
2783,271,9
2784,172,329
2785,274,323
2786,115,192
2787,172,26
2788,246,322
2789,295,109
2790,184,320
2791,252,56
2792,69,9
2793,137,17
2794,322,199
2795,5,213
2796,82,325
2797,98,119
2798,87,339
2799,277,294
2800,200,325
2801,149,343
2802,137,93
2803,332,271
2804,289,214
2805,252,59
2806,118,252
2807,48,119
2808,122,21
2809,188,252
2810,285,342
2811,245,259
2812,195,273
2813,141,239
2814,224,271
2815,193,259
2816,224,26
2817,25,31
2818,40,265
2819,55,26
2820,231,332
2821,85,274
2822,271,315
2823,239,200
2824,165,334
2825,319,6
2826,322,188
2827,200,165
2828,158,325
2829,103,252
2830,118,161
2831,302,242
2832,329,178
2833,199,67
2834,315,339
2835,67,223
2836,26,297
2837,25,271
2838,239,13
2839,322,280
2840,261,82
2841,28,115
2842,98,118
2843,271,113
2844,266,194
2845,67,239
2846,10,291
2847,113,9
2848,304,252
2849,272,25
2850,178,206
2851,222,238
2852,322,232
2853,103,200
2854,239,199
2855,304,211
2856,21,40
2857,19,289
2858,186,252
2859,41,28
2860,213,332
2861,172,332
2862,188,274
2863,284,329
2864,227,263
2865,285,261
2866,187,94
2867,21,159
2868,73,25
2869,200,104
2870,325,342
2871,104,128
2872,119,277
2873,213,277
2874,314,161
2875,214,333
2876,232,280
2877,121,169
2878,342,271
2879,331,186
2880,252,104
2881,122,169
2882,325,25
2883,239,344
2884,62,322
2885,84,265
2886,67,56
2887,302,204
2888,25,105
2889,225,175
2890,238,134
2891,26,170
2892,304,277
2893,82,67
2894,237,23
2895,21,13
2896,242,322
2897,226,144
2898,342,188
2899,246,308
2900,200,324
2901,298,56
2902,121,236
2903,119,239
2904,31,109
2905,19,112
2906,302,187
2907,319,219
2908,239,176
2909,67,169
2910,263,102
2911,192,52
2912,258,295
2913,238,261
2914,39,105
2915,212,56
2916,203,26
2917,75,272
2918,329,280
2919,113,98
2920,272,98
2921,236,213
2922,313,56
2923,291,199
2924,223,67
2925,40,272
2926,4,328
2927,131,177
2928,169,257
2929,67,236
2930,170,322
2931,188,142
2932,136,87
2933,20,149
2934,119,297
2935,340,324
2936,151,310
2937,188,224
2938,47,301
2939,228,3
2940,58,107
2941,142,40
2942,237,25
2943,127,320
2944,142,308
2945,187,80
2946,245,91
2947,204,101
2948,304,7
2949,65,25
2950,62,318
2951,346,302
2952,345,252
2953,304,134
2954,313,325
2955,232,199
2956,147,219
2957,21,104
2958,55,186
2959,67,308
2960,13,271
2961,63,56
2962,95,147
2963,127,309
2964,40,77
2965,188,3
2966,21,98
2967,236,21
2968,221,56
2969,21,251
2970,330,196
2971,304,200
2972,271,13
2973,180,5
2974,40,212
2975,284,320
2976,113,165
2977,312,214
2978,252,119
2979,118,271
2980,235,122
2981,25,224
2982,322,239
2983,59,98
2984,52,192
2985,264,259
2986,285,109
2987,172,16
2988,100,64
2989,21,122
2990,106,238
2991,222,325
2992,318,236
2993,132,40
2994,67,324
2995,75,274
2996,40,21
2997,323,290
2998,126,73
2999,200,239
3000,123,142
3001,26,239
3002,322,142
3003,312,20
3004,213,30
3005,162,312
3006,170,21
3007,66,239
3008,239,170
3009,59,211
3010,136,213
3011,61,193
3012,204,277
3013,98,258
3014,217,324
3015,2,149
3016,291,129
3017,280,271
3018,199,252
3019,160,260
3020,272,239
3021,128,334
3022,331,119
3023,315,271
3024,26,133
3025,80,249
3026,186,303
3027,169,121
3028,223,188
3029,278,175
3030,285,10
3031,130,62
3032,109,314
3033,243,337
3034,276,232
3035,196,204
3036,88,56
3037,231,213
3038,71,230
3039,122,186
3040,161,314
3041,165,342
3042,16,82
3043,252,98
3044,94,266
3045,84,25
3046,342,199
3047,161,122
3048,325,67
3049,324,315
3050,266,187
3051,17,19
3052,20,326
3053,122,26
3054,169,239
3055,277,10
3056,200,79
3057,291,56
3058,271,26
3059,21,322
3060,170,25
3061,296,263
3062,130,191
3063,299,242
3064,20,111
3065,67,248
3066,345,261
3067,109,304
3068,311,132
3069,263,296
3070,213,322
3071,23,99
3072,313,13
3073,6,219
3074,128,172
3075,236,322
3076,298,72
3077,25,56
3078,304,40
3079,346,242
3080,199,314
3081,25,122
3082,83,84
3083,67,285
3084,289,19
3085,30,188
3086,121,280
3087,133,280
3088,80,213
3089,172,304
3090,277,200
3091,346,80
3092,16,118
3093,119,100
3094,252,142
3095,347,304
3096,25,331
3097,320,94
3098,99,131
3099,159,272
3100,23,51
3101,299,53
3102,45,186
3103,227,278
3104,146,317
3105,249,330
3106,212,72
3107,332,56
3108,200,118
3109,139,284
3110,274,3
3111,9,329
3112,19,343
3113,116,343
3114,25,239
3115,333,226
3116,26,185
3117,92,266
3118,334,67
3119,226,149
3120,99,227
3121,246,340
3122,59,82
3123,130,213
3124,334,40
3125,199,298
3126,132,334
3127,245,23
3128,94,242
3129,62,98
3130,188,113
3131,28,41
3132,201,91
3133,306,78
3134,113,50
3135,67,45
3136,142,62
3137,285,98
3138,56,303
3139,150,100
3140,239,213
3141,119,64
3142,261,238
3143,135,320
3144,84,304
3145,109,122
3146,277,315
3147,252,67
3148,313,211
3149,181,78
3150,13,21
3151,277,132
3152,21,323
3153,121,21
3154,265,84
3155,231,29
3156,203,172
3157,185,285
3158,142,332
3159,304,199
3160,184,127
3161,109,50
3162,249,242
3163,315,231
3164,332,48
3165,4,273
3166,65,297
3167,182,253
3168,252,271
3169,312,162
3170,266,24
3171,194,94
3172,36,281
3173,28,116
3174,299,73
3175,277,311
3176,322,277
3177,272,127
3178,197,329
3179,213,204
3180,313,113
3181,323,280
3182,257,40
3183,258,40
3184,89,327
3185,121,69
3186,261,224
3187,87,308
3188,39,165
3189,139,127
3190,305,312
3191,280,257
3192,320,57
3193,332,172
3194,108,57
3195,322,38
3196,62,261
3197,116,214
3198,88,126
3199,163,119
3200,313,314
3201,315,67
3202,14,149
3203,199,324
3204,252,169
3205,135,251
3206,204,330
3207,40,307
3208,329,202
3209,66,142
3210,113,291
3211,191,130
3212,256,233
3213,322,126
3214,186,325
3215,128,150
3216,304,347
3217,333,214
3218,308,334
3219,252,172
3220,28,14
3221,318,169
3222,38,117
3223,80,173
3224,21,31
3225,25,270
3226,25,21
3227,322,87
3228,285,142
3229,141,271
3230,134,113
3231,173,80
3232,329,54
3233,285,345
3234,29,172
3235,103,323
3236,272,122
3237,72,67
3238,57,242
3239,194,24
3240,236,315
3241,230,253
3242,199,231
3243,252,345
3244,95,6
3245,116,226
3246,82,98
3247,162,116
3248,323,271
3249,297,261
3250,9,169
3251,239,113
3252,323,170
3253,136,125
3254,341,170
3255,161,304
3256,72,172
3257,84,276
3258,9,315
3259,118,67
3260,67,113
3261,54,53
3262,304,141
3263,159,108
3264,99,177
3265,280,21
3266,213,249
3267,203,142
3268,170,313
3269,13,56
3270,109,148
3271,258,85
3272,285,232
3273,277,119
3274,320,329
3275,322,285
3276,31,252
3277,344,311
3278,313,39
3279,53,130
3280,170,203
3281,94,25
3282,330,48
3283,303,142
3284,323,9
3285,173,34
3286,276,62
3287,62,341
3288,26,13
3289,137,32
3290,98,291
3291,268,271
3292,345,315
3293,304,69
3294,226,115
3295,180,94
3296,151,312
3297,175,225
3298,325,113
3299,343,333
3300,296,227
3301,54,119
3302,109,13
3303,122,277
3304,71,307
3305,123,104
3306,329,315
3307,141,38
3308,104,344
3309,67,170
3310,281,127
3311,99,143
3312,99,175
3313,156,5
3314,291,60
3315,142,113
3316,10,285
3317,148,9
3318,117,280
3319,137,289
3320,169,291
3321,172,113
3322,23,240
3323,343,326
3324,320,251
3325,214,17
3326,129,339
3327,291,315
3328,117,38
3329,314,271
3330,92,299
3331,98,67
3332,122,5
3333,122,176
3334,116,41
3335,291,248
3336,291,141
3337,214,289
3338,281,36
3339,21,123
3340,261,148
3341,6,319
3342,291,208
3343,271,290
3344,100,119
3345,185,9
3346,16,329
3347,185,67
3348,118,134
3349,346,57
3350,223,13
3351,60,322
3352,297,119
3353,118,109
3354,30,224
3355,224,236
3356,261,13
3357,203,223
3358,175,68
3359,28,149
3360,313,82
3361,194,187
3362,119,113
3363,79,271
3364,239,188
3365,188,297
3366,118,322
3367,168,158
3368,271,224
3369,108,127
3370,40,203
3371,212,26
3372,252,250
3373,284,139
3374,29,203
3375,101,254
3376,21,248
3377,196,254
3378,25,69
3379,290,185
3380,232,26
3381,128,186
3382,213,224
3383,252,9
3384,248,158
3385,9,186
3386,277,109
3387,283,228
3388,180,101
3389,322,207
3390,105,39
3391,158,132
3392,249,196
3393,200,334
3394,103,185
3395,236,141
3396,102,227
3397,211,59
3398,326,41
3399,25,185
3400,148,146
3401,271,148
3402,16,29
3403,106,329
3404,115,144
3405,104,45
3406,268,211
3407,56,170
3408,252,21
3409,56,186
3410,115,17
3411,224,96
3412,297,272
3413,323,239
3414,169,280
3415,271,169
3416,271,291
3417,304,84
3418,20,214
3419,172,56
3420,331,265
3421,122,345
3422,332,26
3423,92,254
3424,48,332
3425,273,275
3426,273,306
3427,13,265
3428,252,212
3429,345,45
3430,9,141
3431,254,94
3432,122,113
3433,320,139
3434,213,285
3435,139,184
3436,271,103
3437,211,304
3438,278,131
3439,128,211
3440,214,230
3441,46,278
3442,56,325
3443,239,59
3444,249,92
3445,252,261
3446,236,314
3447,199,322
3448,157,155
3449,167,243
3450,26,313
3451,329,324
3452,82,29
3453,98,62
3454,56,109
3455,122,297
3456,339,260
3457,78,181
3458,141,56
3459,72,199
3460,291,98
3461,31,142
3462,82,119
3463,322,304
3464,252,324
3465,186,98
3466,239,280
3467,172,325
3468,123,239
3469,252,280
3470,1,346
3471,271,223
3472,122,156
3473,25,67
3474,48,271
3475,31,280
3476,23,230
3477,26,257
3478,322,40
3479,130,346
3480,312,140
3481,208,277
3482,223,265
3483,159,21
3484,116,2
3485,238,13
3486,39,161
3487,227,99
3488,136,246
3489,38,178
3490,109,31
3491,225,278
3492,318,62
3493,25,103
3494,7,291
3495,291,26
3496,161,67
3497,141,236
3498,248,128
3499,21,325
3500,197,309
3501,231,82
3502,169,67
3503,72,25
3504,310,243
3505,22,324
3506,223,128
3507,272,320
3508,67,31
3509,2,115
3510,55,252
3511,105,280
3512,77,294
3513,132,56
3514,84,313
3515,171,64
3516,308,203
3517,79,119
3518,40,257
3519,142,186
3520,143,35
3521,105,119
3522,200,232
3523,276,239
3524,332,323
3525,101,317
3526,68,99
3527,176,85
3528,128,169
3529,222,82
3530,142,280
3531,200,274
3532,219,89
3533,252,277
3534,324,277
3535,261,265
3536,62,141
3537,161,213
3538,122,62
3539,172,40
3540,257,258
3541,303,178
3542,322,341
3543,93,32
3544,203,134
3545,104,55
3546,343,226
3547,342,322
3548,322,185
3549,342,238
3550,303,30
3551,25,221
3552,134,9
3553,203,113
3554,323,277
3555,22,185
3556,53,315
3557,232,25
3558,113,252
3559,41,44
3560,23,237
3561,142,315
3562,75,322
3563,236,252
3564,323,297
3565,338,239
3566,331,172
3567,200,248
3568,17,312
3569,339,322
3570,13,26
3571,101,92
3572,41,337
3573,67,66
3574,13,304
3575,271,318
3576,54,48
3577,17,137
3578,104,98
3579,243,310
3580,67,315
3581,134,142
3582,50,109
3583,31,7
3584,239,272
3585,26,280
3586,75,85
3587,236,67
3588,188,271
3589,56,331
3590,277,239
3591,156,258
3592,188,176
3593,146,119
3594,92,330
3595,261,119
3596,219,147
3597,213,242
3598,7,340
3599,163,249
3600,51,84
3601,155,23
3602,299,80
3603,104,109
3604,82,123
3605,326,312
3606,277,142
3607,85,258
3608,261,285
3609,197,281
3610,271,323
3611,248,265
3612,133,224
3613,309,251
3614,109,98
3615,158,109
3616,88,242
3617,26,119
3618,271,48
3619,24,242
3620,122,104
3621,119,342
3622,226,333
3623,100,189
3624,332,77
3625,332,224
3626,298,172
3627,280,169
3628,225,143
3629,272,72
3630,142,200
3631,242,330
3632,9,75
3633,106,332
3634,229,190
3635,88,236
3636,66,252
3637,232,239
3638,115,214
3639,320,346
3640,224,30
3641,32,137
3642,243,137
3643,25,236
3644,252,55
3645,170,334
3646,329,30
3647,181,273
3648,56,232
3649,2,116
3650,322,303
3651,223,56
3652,332,40
3653,101,24
3654,79,272
3655,266,92
3656,35,143
3657,199,288
3658,246,304
3659,172,159
3660,222,240
3661,149,333
3662,346,180
3663,221,45
3664,308,329
3665,334,142
3666,10,277
3667,60,56
3668,170,211
3669,315,277
3670,336,88
3671,204,302
3672,9,30
3673,21,297
3674,13,109
3675,62,26
3676,48,299
3677,278,99
3678,320,309
3679,132,72
3680,238,324
3681,104,271
3682,196,180
3683,133,322
3684,163,100
3685,53,194
3686,316,5
3687,249,80
3688,322,213
3689,96,314
3690,119,146
3691,280,277
3692,82,238
3693,32,337
3694,315,87
3695,7,339
3696,149,144
3697,122,315
3698,166,173
3699,39,200
3700,260,53
3701,136,285
3702,213,136
3703,223,21
3704,280,322
3705,175,102
3706,291,113
3707,220,312
3708,223,252
3709,203,322
3710,328,181
3711,277,113
3712,277,9
3713,5,158
3714,312,19
3715,98,56
3716,232,72
3717,200,203
3718,213,340
3719,346,330
